Machine,Type,Machine ID,Timestamp,machine_id,force_applied,cycle_time,temperature,vibration_level,cycle_count,oil_pressure,die_alignment,sheet_thickness,power_consumption,noise_level,lubrication_flow_rate
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:51:39.691040+00:00,stamping_press_001,3737.4,17.5,88.3,0.49,519.0,2.9,aligned,0.9,9.2,33.8,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:51:40.213025+00:00,stamping_press_001,1979.1,5.7,30.3,0.53,1371.0,1.7,aligned,1.1,14.7,48.9,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:52:23.619646+00:00,stamping_press_001,1516.6,5.7,57.9,0.83,545.0,1.0,aligned,0.5,11.9,77.8,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:52:23.740329+00:00,stamping_press_001,3624.5,1.8,78.8,0.64,677.0,3.2,aligned,1.4,7.6,64.2,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:53:04.028773+00:00,stamping_press_001,3373.4,9.1,42.4,0.04,1767.0,4.3,aligned,3.8,19.0,76.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:53:06.225156+00:00,stamping_press_001,1346.9,15.9,67.3,0.75,1453.0,4.9,aligned,3.2,14.3,3.5,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:53:45.514004+00:00,stamping_press_001,3134.4,11.0,16.1,0.34,1123.0,1.8,aligned,1.2,10.8,69.4,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:53:46.882372+00:00,stamping_press_001,1766.7,17.2,51.7,0.17,1308.0,2.8,aligned,4.8,2.2,77.4,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:53:48.260287+00:00,stamping_press_001,1364.3,7.6,34.6,0.65,1381.0,1.5,aligned,1.3,10.5,62.4,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:54:28.379885+00:00,stamping_press_001,3713.4,18.3,94.0,1.0,624.0,0.2,aligned,3.4,15.3,81.5,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:54:28.935920+00:00,stamping_press_001,2428.5,4.9,40.2,0.49,699.0,3.6,aligned,3.1,12.2,1.7,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:55:10.323951+00:00,stamping_press_001,3767.2,1.9,38.6,0.18,1728.0,2.0,aligned,3.9,13.0,93.7,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:55:11.583790+00:00,stamping_press_001,4831.8,15.3,8.4,0.13,1514.0,4.8,aligned,2.9,3.6,38.2,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:55:52.817633+00:00,stamping_press_001,1639.2,2.7,52.0,0.75,332.0,4.0,aligned,1.1,16.1,60.6,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:55:53.358372+00:00,stamping_press_001,2082.7,6.3,19.6,0.02,1910.0,3.7,aligned,4.0,3.7,41.0,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:55:54.239602+00:00,stamping_press_001,3099.8,9.4,61.2,0.98,1267.0,2.9,aligned,2.8,0.0,80.5,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:56:36.649884+00:00,stamping_press_001,1588.6,9.5,30.7,0.82,1258.0,2.3,aligned,4.2,12.3,56.3,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:57:16.413417+00:00,stamping_press_001,1336.3,3.8,51.3,0.93,1522.0,2.0,aligned,2.8,8.2,78.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:57:17.167805+00:00,stamping_press_001,2304.3,16.8,1.2,0.65,1334.0,3.3,aligned,4.7,0.3,2.4,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:57:58.074240+00:00,stamping_press_001,984.9,10.5,34.4,0.01,177.0,1.3,aligned,4.8,3.3,29.0,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:58:00.630791+00:00,stamping_press_001,1469.6,12.5,39.4,0.39,590.0,1.9,aligned,3.3,12.6,69.9,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:58:40.826809+00:00,stamping_press_001,837.3,9.3,4.8,0.16,1874.0,0.6,aligned,4.2,6.4,29.8,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:58:43.427038+00:00,stamping_press_001,3007.9,4.5,60.7,0.89,1451.0,2.0,aligned,1.8,16.3,13.4,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:59:25.498303+00:00,stamping_press_001,4834.3,19.3,71.1,0.44,1781.0,4.0,aligned,2.9,18.7,3.5,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 21:59:25.820638+00:00,stamping_press_001,1246.9,10.9,99.4,0.57,690.0,0.7,aligned,3.9,11.4,65.5,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:00:04.339602+00:00,stamping_press_001,1810.9,13.1,32.8,0.06,1193.0,1.2,aligned,4.3,5.6,24.8,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:00:07.098099+00:00,stamping_press_001,4947.8,1.8,28.0,0.71,998.0,1.0,aligned,4.5,0.1,30.9,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:00:07.548588+00:00,stamping_press_001,504.0,18.3,74.1,0.53,582.0,0.5,aligned,0.8,4.1,70.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:00:46.999607+00:00,stamping_press_001,159.8,13.0,55.6,0.44,32.0,0.5,aligned,4.6,12.2,30.0,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:00:49.745537+00:00,stamping_press_001,2549.0,18.2,49.5,0.33,1804.0,0.9,aligned,1.6,11.2,41.0,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:01:29.322382+00:00,stamping_press_001,2421.9,17.1,77.9,0.78,895.0,3.3,aligned,3.1,6.5,13.8,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:01:30.469746+00:00,stamping_press_001,4008.7,9.6,43.5,0.48,186.0,0.8,aligned,1.3,9.7,96.1,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:02:09.076297+00:00,stamping_press_001,2390.5,9.4,53.0,0.33,1712.0,4.3,aligned,1.5,18.5,95.7,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:02:13.798868+00:00,stamping_press_001,3307.0,12.5,39.5,0.99,159.0,3.6,aligned,4.4,15.4,95.6,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:02:53.263062+00:00,stamping_press_001,4960.2,9.5,69.4,0.02,1920.0,0.4,aligned,4.5,6.7,51.1,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:02:55.281478+00:00,stamping_press_001,4313.9,9.9,38.0,0.99,3.0,2.5,aligned,0.9,5.3,71.1,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:03:34.692961+00:00,stamping_press_001,3847.6,7.2,88.3,0.37,335.0,2.7,aligned,0.4,8.8,14.9,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:03:35.739652+00:00,stamping_press_001,2658.8,10.4,72.6,0.59,1137.0,1.5,aligned,2.6,2.5,66.1,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:03:36.378129+00:00,stamping_press_001,3837.7,5.0,53.1,0.94,993.0,1.5,aligned,4.2,17.6,33.7,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:04:19.581167+00:00,stamping_press_001,1100.0,5.9,70.1,0.63,1577.0,2.4,aligned,0.4,1.9,45.1,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:04:57.127264+00:00,stamping_press_001,1544.1,13.5,24.0,0.25,1764.0,2.8,aligned,3.0,16.2,7.9,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:04:59.687397+00:00,stamping_press_001,4338.0,17.0,94.4,0.49,694.0,1.6,aligned,1.9,10.7,69.9,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:05:40.365156+00:00,stamping_press_001,3360.7,16.5,28.6,0.18,1787.0,2.1,aligned,4.4,4.0,37.6,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:05:42.200068+00:00,stamping_press_001,2457.7,7.2,89.7,0.12,1759.0,4.4,aligned,0.3,10.9,24.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:05:44.959909+00:00,stamping_press_001,1779.1,11.1,90.5,0.1,1274.0,1.1,aligned,4.6,13.5,6.6,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:06:23.337589+00:00,stamping_press_001,3601.4,18.8,78.2,0.13,1806.0,0.7,aligned,1.3,3.6,11.2,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:06:25.531161+00:00,stamping_press_001,2141.0,14.0,78.7,0.07,740.0,3.3,aligned,2.5,5.4,48.7,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:07:06.451495+00:00,stamping_press_001,2019.9,3.0,37.5,0.49,948.0,4.6,aligned,0.9,9.6,15.4,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:07:06.811053+00:00,stamping_press_001,4619.9,8.6,83.2,0.51,42.0,3.9,aligned,1.0,14.7,76.9,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:07:34.321434+00:00,stamping_press_001,879.3,14.4,54.6,0.81,1748.0,3.5,aligned,2.2,13.2,36.3,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:07:34.987103+00:00,stamping_press_001,3133.4,1.5,78.2,0.38,143.0,1.4,aligned,3.3,11.5,73.6,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:07:49.314956+00:00,stamping_press_001,595.9,6.9,8.4,0.85,330.0,4.0,aligned,0.5,5.7,92.5,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:07:57.696484+00:00,stamping_press_001,4648.9,11.2,28.3,0.99,732.0,0.6,aligned,3.2,14.9,74.5,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:09:14.137117+00:00,stamping_press_001,385.4,19.7,74.6,0.58,922.0,3.8,aligned,4.3,19.2,81.7,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:09:15.061056+00:00,stamping_press_001,1268.1,3.8,32.2,0.51,1254.0,2.4,aligned,4.6,0.4,45.1,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:09:56.277973+00:00,stamping_press_001,2596.9,6.3,73.2,0.52,1832.0,3.7,aligned,2.6,2.1,49.7,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:09:59.696040+00:00,stamping_press_001,682.1,10.3,80.0,0.21,1923.0,2.1,aligned,3.4,7.4,56.7,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:10:39.088209+00:00,stamping_press_001,2088.9,1.8,9.9,0.91,1102.0,3.0,aligned,1.9,13.3,43.7,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:10:41.454886+00:00,stamping_press_001,3393.4,18.3,41.2,0.64,1315.0,3.1,aligned,1.5,0.1,57.3,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:11:21.641164+00:00,stamping_press_001,3699.7,1.4,93.2,0.49,396.0,1.4,aligned,0.8,12.1,77.5,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:11:22.915289+00:00,stamping_press_001,2123.2,15.9,81.0,0.67,1208.0,1.9,aligned,1.3,14.3,63.5,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:12:02.503279+00:00,stamping_press_001,693.3,2.1,34.0,0.39,42.0,3.1,aligned,0.6,19.4,58.7,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:12:04.351854+00:00,stamping_press_001,4281.7,0.2,83.1,0.81,878.0,4.6,aligned,3.6,18.1,23.6,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:12:44.516324+00:00,stamping_press_001,2134.6,3.2,79.4,0.35,273.0,3.9,aligned,0.5,11.6,84.2,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:12:44.907989+00:00,stamping_press_001,1999.4,11.3,52.2,0.19,373.0,2.1,aligned,1.6,16.0,8.0,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:12:45.725805+00:00,stamping_press_001,2563.9,3.3,38.6,0.56,1319.0,3.1,aligned,1.8,3.5,93.9,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:13:28.110277+00:00,stamping_press_001,4661.9,9.9,69.5,0.8,370.0,4.7,aligned,4.3,3.0,82.3,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:14:10.051639+00:00,stamping_press_001,3620.8,2.6,70.9,0.19,1680.0,4.3,aligned,2.7,15.9,95.6,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:14:10.430528+00:00,stamping_press_001,196.8,19.7,20.6,0.79,586.0,0.3,aligned,0.1,1.6,27.3,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:14:49.594355+00:00,stamping_press_001,2703.7,16.5,50.3,0.44,414.0,4.8,aligned,3.0,6.6,61.3,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:14:54.022295+00:00,stamping_press_001,4041.5,7.7,29.0,0.57,1350.0,2.9,aligned,4.4,17.1,40.3,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:15:32.663012+00:00,stamping_press_001,150.4,9.9,64.9,0.94,563.0,2.7,aligned,3.7,19.9,44.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:15:32.878277+00:00,stamping_press_001,3296.1,3.6,56.0,0.45,692.0,1.0,aligned,1.3,19.8,7.3,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:16:16.328446+00:00,stamping_press_001,4150.4,14.3,35.4,0.22,930.0,2.7,aligned,0.3,11.0,22.8,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:16:17.005534+00:00,stamping_press_001,524.0,17.8,19.1,0.5,1901.0,1.1,aligned,4.9,4.9,11.5,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:16:17.932464+00:00,stamping_press_001,4918.6,17.0,50.4,0.46,141.0,0.0,aligned,2.3,14.1,29.0,1.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:17:00.612924+00:00,stamping_press_001,3107.1,11.8,58.1,0.99,1821.0,0.5,aligned,2.4,18.6,82.1,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:17:37.949413+00:00,stamping_press_001,4626.2,11.6,5.7,0.63,523.0,1.3,aligned,1.9,6.4,22.8,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:17:38.035200+00:00,stamping_press_001,4156.3,15.8,58.3,0.21,541.0,2.7,aligned,1.2,1.2,13.2,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:18:21.015678+00:00,stamping_press_001,1203.8,14.9,29.1,0.34,1050.0,3.2,aligned,3.8,19.2,66.7,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:18:24.377785+00:00,stamping_press_001,3521.8,2.7,89.1,0.76,706.0,4.5,aligned,2.6,16.1,91.8,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:19:04.550417+00:00,stamping_press_001,1242.5,13.1,59.5,0.13,1631.0,1.6,aligned,0.4,17.2,1.6,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:19:04.641109+00:00,stamping_press_001,3475.1,4.7,68.9,0.48,1030.0,2.5,aligned,1.2,18.7,95.9,2.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:19:45.339871+00:00,stamping_press_001,1066.9,12.2,23.5,0.25,321.0,0.2,aligned,3.3,5.3,52.6,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:19:45.909331+00:00,stamping_press_001,1652.0,9.0,42.6,0.48,1875.0,0.9,aligned,2.0,8.8,94.7,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:19:46.568546+00:00,stamping_press_001,332.4,0.2,38.5,0.94,1416.0,1.2,aligned,0.2,8.2,49.7,1.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:20:29.624870+00:00,stamping_press_001,4839.1,12.4,88.9,0.79,449.0,3.6,aligned,2.9,6.2,88.0,0.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:20:30.590246+00:00,stamping_press_001,4211.2,3.3,66.9,0.7,1699.0,4.6,aligned,3.4,4.3,23.5,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:21:07.956056+00:00,stamping_press_001,2050.6,13.4,32.3,0.11,423.0,4.1,aligned,3.2,4.2,82.0,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:21:10.001979+00:00,stamping_press_001,1076.3,19.1,10.2,0.64,1786.0,1.2,aligned,3.3,10.2,50.9,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:21:49.867053+00:00,stamping_press_001,1029.5,18.1,18.8,0.4,1492.0,3.5,aligned,1.6,11.5,16.7,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:21:52.414014+00:00,stamping_press_001,2199.1,0.5,61.6,0.29,1730.0,2.8,aligned,2.5,7.1,9.2,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:22:34.828163+00:00,stamping_press_001,4431.6,0.9,10.1,0.07,385.0,1.1,aligned,2.6,3.4,64.5,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:22:36.028258+00:00,stamping_press_001,493.9,6.2,5.8,0.78,522.0,3.1,aligned,2.3,11.9,68.2,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:23:15.740907+00:00,stamping_press_001,4066.3,17.9,37.2,0.94,746.0,3.8,aligned,0.1,9.1,77.3,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:23:18.057728+00:00,stamping_press_001,3803.3,16.2,33.4,1.0,845.0,1.2,aligned,2.6,1.2,8.4,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:23:57.036582+00:00,stamping_press_001,320.3,19.3,72.1,0.12,697.0,4.1,aligned,0.2,19.2,49.7,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:24:00.253523+00:00,stamping_press_001,2123.3,15.9,0.7,0.17,1513.0,4.3,aligned,0.5,14.0,43.7,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:24:39.346670+00:00,stamping_press_001,1174.9,7.4,3.3,0.33,1706.0,1.0,aligned,1.6,4.7,96.0,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:24:39.853951+00:00,stamping_press_001,1143.8,12.7,26.7,0.19,1286.0,4.5,aligned,4.7,2.6,8.4,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:25:21.168673+00:00,stamping_press_001,563.3,15.3,8.2,0.99,91.0,1.7,aligned,0.4,15.4,0.1,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:25:24.846860+00:00,stamping_press_001,2952.1,12.3,74.1,0.15,1112.0,2.3,aligned,2.4,18.1,24.9,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:26:03.226009+00:00,stamping_press_001,3826.5,10.1,69.3,0.66,944.0,1.5,aligned,0.5,14.7,63.7,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:26:06.585547+00:00,stamping_press_001,2637.8,7.4,96.6,0.76,994.0,4.2,aligned,3.2,19.9,9.5,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:26:44.043982+00:00,stamping_press_001,2556.0,9.7,18.1,0.49,676.0,2.9,aligned,1.8,5.6,42.4,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:26:45.833510+00:00,stamping_press_001,1142.4,5.1,78.9,0.74,1404.0,3.4,aligned,1.6,2.8,80.0,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:26:48.515279+00:00,stamping_press_001,3406.7,10.9,11.4,0.48,135.0,1.0,aligned,1.7,3.9,70.9,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:27:28.027338+00:00,stamping_press_001,1916.8,10.2,78.7,0.64,1082.0,0.1,aligned,2.6,12.8,88.6,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:28:08.075782+00:00,stamping_press_001,1485.1,17.8,95.9,0.71,714.0,0.9,aligned,4.6,11.5,73.6,0.0
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:28:11.566244+00:00,stamping_press_001,2854.9,18.0,50.1,0.55,1435.0,2.9,aligned,1.5,8.0,93.4,1.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:28:51.931160+00:00,stamping_press_001,1314.5,2.8,15.8,0.36,745.0,0.8,aligned,2.1,11.8,58.2,0.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:28:52.772068+00:00,stamping_press_001,4607.5,7.3,31.4,0.73,52.0,2.1,aligned,0.2,0.4,97.7,1.2
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:29:33.551604+00:00,stamping_press_001,3751.6,15.5,78.8,0.17,1647.0,2.8,aligned,2.4,15.8,27.6,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:29:43.509981+00:00,stamping_press_001,652.0,15.5,15.0,0.48,875.0,3.7,aligned,2.1,8.9,1.8,0.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:30:14.215301+00:00,stamping_press_001,447.1,17.7,22.1,0.56,1799.0,4.5,aligned,0.5,0.3,91.0,0.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:30:14.403104+00:00,stamping_press_001,1275.7,7.8,1.7,0.03,682.0,4.5,aligned,1.4,19.7,76.8,1.9
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:30:56.731478+00:00,stamping_press_001,2586.5,16.9,71.6,0.47,1768.0,4.8,aligned,3.9,17.1,97.7,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:30:57.706937+00:00,stamping_press_001,4423.8,3.4,97.1,0.42,400.0,2.7,aligned,4.6,17.2,27.7,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:31:38.974032+00:00,stamping_press_001,4072.8,4.7,42.3,0.29,930.0,0.1,aligned,2.5,11.9,3.7,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:31:40.114727+00:00,stamping_press_001,3403.2,10.3,92.5,0.47,1003.0,5.0,aligned,3.7,7.5,20.9,0.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:32:21.372559+00:00,stamping_press_001,2963.3,7.1,5.3,0.38,678.0,1.6,aligned,3.3,7.6,98.8,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:32:22.809523+00:00,stamping_press_001,1301.4,4.0,73.9,0.64,1703.0,3.3,aligned,0.1,2.8,33.0,1.6
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:33:03.197117+00:00,stamping_press_001,4499.1,4.9,94.8,0.63,606.0,4.4,aligned,2.0,14.8,78.3,1.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:33:04.531212+00:00,stamping_press_001,4134.4,5.8,32.6,0.97,1574.0,4.8,aligned,4.2,7.4,35.9,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:33:45.201855+00:00,stamping_press_001,2656.5,13.6,7.9,0.48,1017.0,1.9,aligned,4.7,9.3,97.9,0.8
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:33:45.533633+00:00,stamping_press_001,4725.0,10.1,87.5,0.6,1648.0,1.1,aligned,0.1,6.3,39.6,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:34:26.570410+00:00,stamping_press_001,3534.4,9.8,54.7,0.09,1116.0,3.9,aligned,3.8,0.6,3.2,0.7
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:34:28.295474+00:00,stamping_press_001,1758.0,6.5,39.5,0.12,340.0,1.2,aligned,3.1,13.4,69.1,0.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:34:28.794035+00:00,stamping_press_001,3356.7,9.5,37.3,0.62,278.0,4.4,aligned,4.3,5.6,58.1,0.4
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:35:27.615590+00:00,stamping_press_001,1540.1,0.4,42.2,0.4,1757.0,2.7,aligned,1.8,8.3,98.3,1.3
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:35:30.125004+00:00,stamping_press_001,1968.9,0.8,28.0,0.98,1246.0,1.8,aligned,0.7,8.6,21.0,1.5
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:35:58.655978+00:00,stamping_press_001,28.0,4.6,76.7,0.94,301.0,2.3,aligned,3.5,10.5,45.9,1.1
STAMPING - stamping_press_001,STAMPING,stamping_press_001,2024-10-19 22:35:59.782247+00:00,stamping_press_001,2577.9,5.5,76.7,0.31,1415.0,0.6,aligned,1.0,16.1,36.4,0.4
