Machine,Type,Machine ID,Timestamp,machine_id,vibration_level,power_consumption,weld_temperature,weld_current,weld_voltage,weld_time,pressure_applied,wire_feed_rate,gas_flow_rate,weld_strength_estimate,x,y,z
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:53:49.159188+00:00,welding_robot_006,0.34,2.8,808.9,188.1,32.0,204.0,889.1,9.4,33.0,748.5,0.4,53.6,109.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:54:29.079008+00:00,welding_robot_006,0.77,5.1,1986.1,211.0,27.8,431.0,663.7,6.2,21.6,2048.7,22.7,185.0,185.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:54:31.294590+00:00,welding_robot_006,0.97,7.0,20.8,209.3,34.4,440.0,1872.8,1.0,24.1,1546.5,178.4,30.7,167.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:54:31.736157+00:00,welding_robot_006,0.71,1.6,401.9,155.8,3.2,775.0,1574.2,1.3,42.6,857.9,146.2,17.9,77.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:55:10.008053+00:00,welding_robot_006,0.82,0.6,1051.6,6.7,26.5,665.0,1743.7,8.1,24.1,2866.6,187.5,5.0,118.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:55:13.314710+00:00,welding_robot_006,0.71,9.4,1817.3,206.8,27.1,437.0,691.7,8.6,42.3,791.6,103.5,132.1,103.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:55:51.927887+00:00,welding_robot_006,0.2,0.9,1652.7,51.6,27.6,788.0,377.2,4.3,13.6,4873.5,115.1,92.1,194.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:55:52.561660+00:00,welding_robot_006,0.88,8.8,1873.7,27.0,14.2,148.0,1557.5,10.0,28.5,3494.1,153.9,18.3,118.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:56:34.005145+00:00,welding_robot_006,0.26,5.7,1542.5,224.8,19.5,291.0,1821.9,9.2,36.6,4369.9,4.3,197.2,142.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:56:34.632153+00:00,welding_robot_006,0.56,2.1,1079.9,68.7,42.1,902.0,284.5,2.5,21.0,2117.9,31.4,81.3,112.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:56:35.185826+00:00,welding_robot_006,0.2,4.2,861.5,18.2,39.0,613.0,203.0,0.6,11.7,90.7,28.4,35.6,52.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:57:18.305015+00:00,welding_robot_006,0.28,1.1,939.1,186.8,12.8,948.0,1959.0,2.6,10.5,3257.2,37.5,85.5,181.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:57:58.567581+00:00,welding_robot_006,0.76,8.2,864.6,116.8,27.6,952.0,204.7,0.1,39.2,4902.9,48.0,184.2,161.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:57:59.172615+00:00,welding_robot_006,0.1,3.8,1443.6,237.0,14.8,626.0,535.4,7.4,45.3,1310.5,64.4,20.0,104.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:58:40.367168+00:00,welding_robot_006,0.35,0.6,482.8,226.2,42.4,453.0,1604.3,0.6,23.7,1486.1,33.6,111.8,48.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:58:41.493994+00:00,welding_robot_006,0.54,6.7,1436.0,279.1,10.1,522.0,1414.2,2.6,32.5,3555.4,36.6,26.1,41.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:59:22.442502+00:00,welding_robot_006,0.11,6.2,223.7,147.8,43.5,448.0,552.1,3.0,11.2,2197.3,160.9,167.5,121.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 21:59:23.192305+00:00,welding_robot_006,0.84,3.6,1718.2,183.6,6.1,533.0,366.8,5.4,34.2,4227.5,80.8,56.6,192.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:00:05.182476+00:00,welding_robot_006,0.36,2.5,618.8,50.2,25.4,385.0,750.6,1.5,23.8,1672.0,61.1,26.7,111.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:00:06.413533+00:00,welding_robot_006,0.14,6.4,446.7,211.2,35.2,761.0,1573.7,5.5,17.9,4598.7,133.2,32.7,115.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:00:45.022958+00:00,welding_robot_006,0.93,9.4,1999.6,118.5,33.6,995.0,1491.5,2.9,44.3,448.8,92.3,126.9,125.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:00:48.930764+00:00,welding_robot_006,0.14,9.1,1856.3,261.7,26.5,908.0,1304.8,6.5,23.2,1110.1,67.5,53.7,26.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:01:27.047640+00:00,welding_robot_006,0.12,2.8,434.7,253.1,13.9,818.0,756.7,2.9,29.7,3121.8,117.5,80.9,61.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:01:29.050893+00:00,welding_robot_006,0.82,4.8,49.6,167.8,35.7,853.0,643.6,9.1,43.0,2906.3,5.0,51.7,152.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:02:11.338442+00:00,welding_robot_006,0.97,0.0,1917.9,218.6,21.3,195.0,1585.4,2.5,12.0,1977.9,119.4,79.5,78.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:02:13.131817+00:00,welding_robot_006,0.83,2.3,887.7,112.4,0.8,303.0,1180.1,9.3,37.7,4391.9,60.6,159.4,72.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:02:52.570830+00:00,welding_robot_006,0.22,4.8,419.8,136.8,32.1,122.0,580.5,3.1,34.3,685.5,164.6,120.2,145.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:02:55.101124+00:00,welding_robot_006,0.14,2.7,603.5,203.8,24.1,151.0,1820.9,4.7,5.7,1585.4,71.9,152.6,45.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:03:33.100763+00:00,welding_robot_006,0.33,0.2,1737.2,260.6,5.6,715.0,1965.7,0.9,32.2,2992.9,70.2,87.7,56.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:03:35.144465+00:00,welding_robot_006,0.75,7.5,1654.2,179.7,26.4,604.0,1822.1,3.4,28.3,1247.3,169.3,58.2,136.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:04:16.615579+00:00,welding_robot_006,0.37,7.7,831.0,95.6,48.1,269.0,1688.0,2.9,45.3,3208.6,16.5,25.3,4.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:04:16.879298+00:00,welding_robot_006,0.57,5.3,1870.9,267.4,17.8,84.0,1655.1,7.3,31.4,3793.7,122.6,86.4,8.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:04:19.159496+00:00,welding_robot_006,0.46,4.5,1947.5,278.2,26.0,112.0,1824.9,0.9,48.0,4589.2,126.5,114.5,153.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:05:01.655804+00:00,welding_robot_006,0.02,6.8,269.6,282.1,13.7,957.0,1641.4,2.1,6.8,1090.0,28.8,48.6,16.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:05:41.371417+00:00,welding_robot_006,0.81,5.3,1317.5,207.0,5.9,432.0,351.8,0.3,30.0,2826.8,16.3,68.0,87.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:05:43.194454+00:00,welding_robot_006,0.7,4.8,1597.1,254.4,49.7,65.0,474.3,6.8,35.4,2558.7,29.2,189.4,51.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:06:22.812671+00:00,welding_robot_006,0.79,8.6,1314.8,276.3,28.5,983.0,1335.3,3.8,47.5,2969.6,166.3,6.6,138.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:06:23.739490+00:00,welding_robot_006,0.76,5.6,209.9,200.2,3.9,189.0,463.0,5.3,26.1,2799.8,32.3,70.8,100.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:06:26.243942+00:00,welding_robot_006,0.65,8.8,208.4,10.1,43.5,991.0,1962.8,9.3,12.3,879.4,62.3,169.1,87.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:07:04.193711+00:00,welding_robot_006,0.0,7.0,278.8,162.0,19.3,679.0,95.2,5.4,35.9,2933.9,95.3,24.1,82.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:07:05.085398+00:00,welding_robot_006,0.02,6.3,1771.6,134.4,44.6,163.0,1476.9,1.4,32.2,4367.7,45.9,5.6,135.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:07:27.699652+00:00,welding_robot_006,0.18,6.6,1397.0,136.7,10.4,145.0,77.9,1.1,20.5,3639.5,99.1,30.5,38.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:07:28.488526+00:00,welding_robot_006,0.45,2.0,1211.0,53.0,42.8,660.0,1827.6,6.2,12.3,4439.7,93.7,25.1,160.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:07:57.474171+00:00,welding_robot_006,0.51,6.2,1341.9,106.1,11.8,690.0,1968.0,8.0,30.7,869.1,20.1,196.7,58.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:07:57.961487+00:00,welding_robot_006,0.05,3.2,277.7,30.6,40.6,43.0,1256.4,0.6,17.6,1817.3,165.0,44.4,195.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:08:31.200409+00:00,welding_robot_006,0.78,2.4,21.8,279.5,17.9,4.0,1276.1,5.5,3.8,377.0,176.8,141.0,21.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:08:33.549576+00:00,welding_robot_006,0.54,5.4,182.5,250.6,48.3,108.0,285.3,4.6,37.7,345.5,74.8,122.7,67.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:09:56.941041+00:00,welding_robot_006,0.41,9.2,1063.0,74.8,16.2,206.0,889.2,8.5,20.6,1107.6,65.6,55.0,197.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:09:57.660285+00:00,welding_robot_006,0.13,0.9,1988.5,29.7,26.1,99.0,979.6,6.8,26.2,3822.7,161.2,142.6,102.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:10:40.817359+00:00,welding_robot_006,0.23,6.1,1368.1,117.5,41.9,334.0,962.3,3.0,35.5,1515.8,169.5,138.1,191.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:10:41.999169+00:00,welding_robot_006,0.7,7.5,501.2,173.3,3.8,404.0,928.3,9.7,17.6,1525.4,101.5,73.5,96.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:11:23.929125+00:00,welding_robot_006,0.86,1.7,1594.7,49.2,23.3,758.0,912.6,2.2,29.1,531.9,34.6,31.2,184.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:11:24.568506+00:00,welding_robot_006,0.69,6.1,725.0,127.1,20.8,852.0,985.6,0.4,10.7,4958.3,194.5,197.1,148.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:12:02.979075+00:00,welding_robot_006,0.65,6.3,1424.2,160.9,40.4,873.0,1121.2,9.6,3.7,1200.1,41.7,149.3,183.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:12:04.915543+00:00,welding_robot_006,0.59,1.8,1650.6,181.8,23.7,175.0,1203.6,8.0,47.2,1883.4,196.2,100.9,17.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:12:45.269746+00:00,welding_robot_006,0.29,8.6,605.7,153.3,27.2,177.0,1365.1,2.2,31.4,2356.3,167.8,177.3,43.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:12:47.146191+00:00,welding_robot_006,1.0,8.0,1420.8,224.1,17.3,170.0,738.7,5.6,41.9,2210.4,81.3,70.1,95.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:13:25.532485+00:00,welding_robot_006,0.31,4.3,1625.0,136.9,33.3,712.0,1049.2,0.6,4.7,1708.9,66.1,29.4,176.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:13:27.212481+00:00,welding_robot_006,0.0,9.1,943.3,81.4,23.5,169.0,582.1,2.0,23.9,4409.6,77.9,97.1,170.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:13:29.070242+00:00,welding_robot_006,0.48,9.6,297.6,79.5,48.5,364.0,577.5,9.1,41.4,1414.4,52.3,95.7,195.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:14:07.560348+00:00,welding_robot_006,0.01,3.8,1775.1,131.6,1.6,802.0,1104.7,2.9,25.0,4720.7,147.2,37.3,43.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:14:51.008916+00:00,welding_robot_006,0.07,1.6,1177.9,42.3,29.0,740.0,1849.2,4.2,26.5,4869.5,15.6,57.6,105.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:14:51.851708+00:00,welding_robot_006,0.26,9.0,893.4,290.4,16.0,484.0,1980.2,4.7,44.3,3819.7,126.0,97.6,75.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:15:34.816546+00:00,welding_robot_006,0.71,7.2,466.6,148.6,7.7,411.0,906.5,1.5,0.0,4170.2,64.8,14.4,83.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:15:35.909671+00:00,welding_robot_006,0.74,0.7,527.1,51.7,43.7,908.0,55.8,8.7,24.2,3369.9,158.9,87.7,198.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:16:15.245646+00:00,welding_robot_006,0.78,0.3,722.6,8.8,28.2,615.0,513.1,7.1,12.0,4296.6,156.4,138.3,194.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:16:15.727956+00:00,welding_robot_006,0.4,1.3,147.6,46.4,16.5,147.0,1517.4,5.1,23.1,1604.0,105.7,8.2,44.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:16:56.930689+00:00,welding_robot_006,0.7,1.1,600.1,201.4,24.0,552.0,1833.1,9.6,6.5,285.5,114.9,101.6,107.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:16:59.156394+00:00,welding_robot_006,0.68,2.7,488.3,19.6,7.7,811.0,1204.8,2.1,41.2,680.9,69.8,76.0,29.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:17:00.079713+00:00,welding_robot_006,0.52,7.6,1993.1,145.7,0.2,271.0,1721.8,1.8,13.8,1230.1,166.1,24.4,123.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:17:41.053699+00:00,welding_robot_006,0.48,6.7,1477.9,69.0,30.0,200.0,1606.5,3.7,19.2,3287.6,192.1,7.2,133.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:18:21.281701+00:00,welding_robot_006,0.29,7.0,1447.0,85.2,17.7,323.0,49.9,2.3,44.0,53.9,24.9,184.0,89.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:18:22.072672+00:00,welding_robot_006,0.33,9.6,1880.9,75.7,48.3,868.0,1177.9,9.6,30.9,2920.8,143.1,108.3,78.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:19:03.124917+00:00,welding_robot_006,0.68,2.7,1611.4,296.8,14.5,840.0,359.0,2.2,15.2,1379.5,140.9,16.5,145.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:19:03.659687+00:00,welding_robot_006,0.42,2.1,992.9,76.0,27.1,599.0,373.4,5.6,4.6,4377.5,89.9,97.9,159.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:19:46.976994+00:00,welding_robot_006,0.11,1.1,1050.6,33.7,29.8,739.0,754.4,9.0,9.7,2225.9,120.6,138.4,124.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:19:47.236264+00:00,welding_robot_006,0.41,1.8,365.2,165.1,10.8,142.0,708.2,6.2,14.4,1951.2,18.2,170.3,134.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:20:27.583172+00:00,welding_robot_006,0.08,9.4,898.8,31.1,7.9,49.0,1828.7,8.2,13.4,1604.3,28.9,26.5,101.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:20:28.715201+00:00,welding_robot_006,0.9,5.4,1931.1,224.7,46.1,283.0,500.6,8.9,2.0,2630.2,135.2,125.2,50.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:20:29.847876+00:00,welding_robot_006,0.83,7.8,864.7,245.5,17.7,150.0,775.8,2.8,44.9,1754.5,89.4,82.2,82.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:21:11.435369+00:00,welding_robot_006,0.8,3.4,160.5,287.4,13.8,917.0,1553.7,0.3,49.2,913.8,177.7,26.8,187.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:21:12.040152+00:00,welding_robot_006,0.14,5.2,871.6,163.1,37.9,519.0,1759.9,5.3,42.0,1833.2,179.3,3.8,148.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:21:50.035431+00:00,welding_robot_006,0.02,4.3,1557.9,149.9,32.2,563.0,1605.2,9.7,5.5,2771.6,173.4,160.1,31.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:21:53.325934+00:00,welding_robot_006,1.0,8.6,1871.5,181.1,41.1,934.0,826.9,3.7,6.2,4319.6,153.3,10.4,39.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:22:33.008444+00:00,welding_robot_006,0.68,9.4,106.9,152.4,19.8,973.0,1325.1,3.6,13.1,4808.3,18.0,54.4,154.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:22:33.597513+00:00,welding_robot_006,0.07,8.4,1598.6,4.6,17.8,324.0,1890.9,0.4,18.4,2943.4,105.0,34.2,76.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:23:17.816550+00:00,welding_robot_006,0.95,5.3,823.6,170.6,44.7,122.0,709.4,3.1,29.0,4277.9,116.3,126.3,39.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:23:18.297376+00:00,welding_robot_006,0.86,1.8,103.6,198.6,16.5,362.0,1326.6,3.5,47.2,783.0,118.1,10.0,55.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:23:58.641437+00:00,welding_robot_006,0.86,4.5,49.1,247.2,24.6,951.0,991.4,2.3,34.0,1799.4,11.8,186.7,166.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:23:59.555575+00:00,welding_robot_006,0.28,4.8,1907.3,219.4,18.4,217.0,1443.7,4.0,36.5,2435.2,125.6,114.9,38.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:24:41.288595+00:00,welding_robot_006,0.2,4.4,1548.2,138.7,30.2,662.0,866.5,4.9,9.1,2544.2,116.6,53.2,138.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:24:43.456715+00:00,welding_robot_006,0.07,4.0,1192.5,262.9,25.5,192.0,1455.8,2.2,19.7,2414.1,134.6,110.4,188.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:25:22.009209+00:00,welding_robot_006,0.36,3.8,1401.3,142.2,10.5,697.0,929.5,2.5,23.8,2569.3,186.1,37.0,134.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:25:23.643898+00:00,welding_robot_006,0.82,8.3,1572.8,275.1,6.2,271.0,251.9,3.7,27.3,4802.2,94.5,114.8,139.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:26:04.124920+00:00,welding_robot_006,0.17,6.7,713.6,35.5,36.4,826.0,1280.0,3.4,33.5,2527.7,78.0,27.0,84.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:26:05.952748+00:00,welding_robot_006,0.98,9.9,406.4,184.8,6.1,52.0,33.7,8.6,21.9,522.3,97.3,146.6,3.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:26:47.504162+00:00,welding_robot_006,0.62,5.7,590.1,149.9,19.6,654.0,1629.9,1.5,36.4,3750.0,171.2,173.0,189.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:26:48.006339+00:00,welding_robot_006,0.36,8.6,1996.9,161.0,11.9,379.0,331.3,0.1,11.3,4616.1,41.2,188.6,165.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:27:26.076330+00:00,welding_robot_006,0.68,8.2,1799.0,260.2,43.2,429.0,794.9,6.8,32.0,4502.1,143.4,106.0,101.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:27:29.146294+00:00,welding_robot_006,0.8,1.6,1049.4,161.6,24.1,640.0,120.2,9.3,15.5,2233.4,169.7,33.1,49.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:28:04.540332+00:00,welding_robot_006,0.4,4.0,81.8,223.1,21.5,320.0,351.0,5.5,34.8,1395.4,60.4,95.3,142.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:28:11.090052+00:00,welding_robot_006,0.2,5.9,1838.8,64.9,2.1,108.0,1804.2,1.0,40.4,2919.0,62.0,16.5,178.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:29:54.842101+00:00,welding_robot_006,0.21,6.1,1918.0,276.5,31.2,853.0,1504.2,5.7,22.4,4351.3,147.6,123.5,135.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:29:55.630968+00:00,welding_robot_006,0.22,0.2,1090.4,161.5,42.0,485.0,1240.0,0.6,49.7,3273.5,117.7,13.4,144.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:30:14.524583+00:00,welding_robot_006,0.83,9.4,1308.8,97.4,49.5,695.0,1803.3,1.5,2.8,4407.2,103.9,157.1,41.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:30:14.641452+00:00,welding_robot_006,0.22,6.0,588.1,293.9,49.9,652.0,419.9,6.1,33.7,2791.5,71.4,52.5,17.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:35.522630+00:00,welding_robot_006,0.53,2.9,991.9,208.9,22.2,307.0,1602.2,9.5,47.0,312.1,148.2,44.3,55.2
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:38.533664+00:00,welding_robot_006,0.2,3.2,1210.0,187.3,28.7,458.0,1883.9,1.2,21.7,3071.7,94.5,173.9,61.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:38.693782+00:00,welding_robot_006,0.22,7.4,1590.8,113.1,5.9,743.0,1174.9,2.0,6.2,4802.4,150.3,122.5,104.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:39.424301+00:00,welding_robot_006,0.96,3.0,1320.8,100.4,0.6,571.0,1889.2,2.4,4.8,3834.5,108.0,111.5,1.5
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:41.109538+00:00,welding_robot_006,0.88,1.1,206.2,5.6,2.9,130.0,112.0,1.1,22.0,109.6,19.4,20.6,17.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:44.126168+00:00,welding_robot_006,0.32,2.5,263.3,277.5,12.0,207.0,365.1,6.1,46.7,68.3,38.2,152.9,163.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:34:45.436603+00:00,welding_robot_006,0.94,8.6,1143.4,298.2,44.7,469.0,522.4,1.3,29.0,1282.2,120.4,132.3,21.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:35:08.724368+00:00,welding_robot_006,0.58,5.4,1039.9,243.4,39.4,106.0,1860.3,7.5,24.3,4545.4,24.0,12.7,59.0
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:35:10.035946+00:00,welding_robot_006,0.09,7.0,740.5,287.7,11.4,435.0,1927.1,4.1,40.0,3082.6,171.4,165.3,29.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:35:11.230485+00:00,welding_robot_006,0.2,3.0,189.2,275.1,20.9,526.0,134.8,7.9,10.7,4502.3,128.4,85.0,25.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:36:00.006418+00:00,welding_robot_006,0.54,6.2,1042.0,199.8,47.6,259.0,62.1,4.1,36.8,1982.4,3.1,111.7,137.8
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:36:02.440186+00:00,welding_robot_006,0.78,7.8,364.9,266.6,48.6,597.0,409.6,2.5,30.5,2038.9,127.5,155.0,101.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:36:32.808926+00:00,welding_robot_006,0.59,6.3,774.5,156.9,9.9,838.0,1568.7,3.8,36.6,4801.6,57.7,114.7,158.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:36:34.446423+00:00,welding_robot_006,0.47,4.0,30.4,61.4,40.6,889.0,1137.4,5.7,15.2,4548.7,11.1,173.5,109.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:37:16.577530+00:00,welding_robot_006,0.03,8.1,1099.3,181.8,43.1,469.0,1657.2,8.4,24.9,3854.4,82.0,3.0,25.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:37:16.875949+00:00,welding_robot_006,0.7,9.9,1959.8,51.8,7.3,194.0,784.4,0.7,34.8,1765.7,79.4,0.7,66.3
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:37:56.736058+00:00,welding_robot_006,0.98,7.8,1531.6,62.6,19.9,442.0,1965.7,1.7,29.7,2158.3,170.6,87.4,88.7
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:37:58.581504+00:00,welding_robot_006,0.8,4.5,1780.6,283.8,50.0,228.0,1703.3,0.7,9.3,4695.7,119.7,1.4,11.9
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:38:01.445350+00:00,welding_robot_006,1.0,4.0,739.9,244.3,8.1,238.0,1527.1,8.4,9.8,4836.4,39.2,34.0,25.1
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:38:40.037929+00:00,welding_robot_006,0.0,5.3,691.9,291.2,12.1,823.0,956.3,9.3,44.9,4880.4,184.9,16.3,139.6
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:38:40.929725+00:00,welding_robot_006,0.63,5.1,753.1,202.0,20.5,49.0,257.7,1.4,41.9,2048.5,63.7,34.5,96.4
WELDING - welding_robot_006,WELDING,welding_robot_006,2024-10-19 22:39:22.120585+00:00,welding_robot_006,0.89,1.8,256.2,94.2,8.1,543.0,1761.3,4.1,3.4,948.1,153.6,183.0,36.0
