Machine,Type,Machine ID,Timestamp,machine_id,temperature,vibration_level,battery_level,load_weight,speed,distance_traveled,obstacle_detection,navigation_status,wheel_rotation_speed,x,y,z
AGV - agv_003,AGV,agv_003,2024-10-19 20:32:00.640406+00:00,agv_003,40.3,0.34,20.9,938.5,2.6,295.9,yes,waiting,185.6,25.5,117.7,112.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:32:24.293277+00:00,agv_003,43.7,0.43,13.3,1438.6,1.9,1054.8,yes,waiting,426.4,184.0,37.1,171.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:33:00.858222+00:00,agv_003,14.8,0.46,42.1,1328.4,4.9,1027.1,yes,rerouting,411.8,188.8,28.3,102.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:33:21.172978+00:00,agv_003,19.7,0.18,98.6,1206.1,0.2,824.2,yes,rerouting,449.4,108.2,169.4,91.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:33:41.155210+00:00,agv_003,45.1,0.0,66.5,789.1,1.4,105.7,no,waiting,87.0,85.2,152.5,89.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:34:01.147966+00:00,agv_003,6.8,0.16,34.7,1285.7,1.1,1117.4,no,rerouting,250.1,85.4,100.5,94.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:34:21.162499+00:00,agv_003,11.1,0.31,11.7,1394.2,1.6,115.4,yes,rerouting,82.0,187.4,51.4,71.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:34:40.568514+00:00,agv_003,7.1,0.32,81.8,1204.5,2.4,289.3,yes,waiting,165.5,16.9,157.6,159.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:35:01.134092+00:00,agv_003,36.9,0.43,52.3,470.2,1.2,647.3,no,en_route,15.0,165.4,81.1,9.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:35:21.061459+00:00,agv_003,11.2,0.5,90.6,1478.3,4.5,272.7,yes,rerouting,292.6,102.8,69.6,86.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:35:40.722010+00:00,agv_003,22.9,0.41,71.3,386.9,3.7,1427.7,no,waiting,457.7,113.9,49.5,41.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:36:00.673602+00:00,agv_003,7.4,0.26,47.3,742.7,0.1,1518.2,no,waiting,141.0,131.6,81.1,176.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:36:21.234587+00:00,agv_003,48.1,0.49,35.7,721.9,2.4,373.3,yes,waiting,376.0,162.2,70.9,24.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:36:40.811779+00:00,agv_003,35.7,0.18,82.2,657.7,2.4,296.6,yes,waiting,179.2,149.6,168.3,4.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:37:00.271425+00:00,agv_003,22.3,0.4,22.1,771.2,4.2,1546.0,yes,en_route,238.1,72.0,156.6,181.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:37:21.409467+00:00,agv_003,4.9,0.04,48.8,665.3,2.0,521.7,no,waiting,345.1,43.6,39.2,165.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:37:40.671070+00:00,agv_003,14.1,0.09,91.7,930.1,2.8,253.6,no,en_route,334.4,54.3,156.7,86.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:38:00.953067+00:00,agv_003,7.1,0.17,91.3,212.8,4.8,1377.3,yes,waiting,449.0,117.2,130.8,44.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:38:20.409988+00:00,agv_003,20.3,0.38,5.8,1144.0,4.2,328.5,yes,waiting,146.4,105.5,142.4,14.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:39:00.381574+00:00,agv_003,20.0,0.06,1.9,554.7,0.1,1213.5,yes,waiting,193.0,25.5,113.7,58.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:39:24.459050+00:00,agv_003,15.8,0.41,22.8,1181.6,0.3,1174.0,yes,waiting,331.9,111.0,107.3,136.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:39:40.626836+00:00,agv_003,0.1,0.24,42.6,444.7,2.5,659.0,yes,rerouting,235.1,137.6,83.3,118.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:40:01.182325+00:00,agv_003,42.7,0.09,66.0,941.7,3.6,331.9,yes,en_route,467.3,158.2,172.7,137.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:40:21.122983+00:00,agv_003,5.2,0.19,55.3,1180.2,1.6,1071.6,no,waiting,302.3,31.4,126.5,146.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:40:41.889151+00:00,agv_003,38.7,0.21,15.8,1410.3,4.6,736.1,no,waiting,201.9,176.5,13.7,43.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:41:00.297796+00:00,agv_003,38.9,0.41,44.5,1461.4,0.1,1722.2,no,rerouting,42.5,172.4,3.2,36.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:41:20.759464+00:00,agv_003,3.8,0.38,47.0,122.2,3.9,889.7,yes,en_route,195.9,119.6,61.0,63.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:41:40.935796+00:00,agv_003,40.6,0.35,36.7,354.7,1.0,1419.8,yes,rerouting,159.8,133.5,57.5,47.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:42:00.956435+00:00,agv_003,36.0,0.3,39.0,377.2,4.2,414.9,no,waiting,350.4,98.3,170.7,156.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:42:21.739609+00:00,agv_003,10.7,0.03,27.9,1074.2,3.7,426.9,no,rerouting,262.3,153.9,140.6,149.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:42:41.653748+00:00,agv_003,25.1,0.44,9.5,340.4,3.0,1194.4,yes,rerouting,32.7,174.1,154.2,50.0
AGV - agv_003,AGV,agv_003,2024-10-19 20:43:01.069906+00:00,agv_003,38.2,0.15,90.6,270.0,0.8,1338.6,no,en_route,167.5,13.1,140.5,105.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:43:20.415999+00:00,agv_003,8.9,0.37,81.7,557.5,1.7,640.4,yes,waiting,144.2,95.3,117.6,189.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:43:41.502858+00:00,agv_003,23.2,0.08,62.3,1459.2,3.4,1408.0,yes,en_route,398.9,168.2,170.4,191.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:44:00.974677+00:00,agv_003,3.0,0.46,24.3,711.4,2.8,948.4,no,waiting,249.6,28.2,122.3,142.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:44:21.389196+00:00,agv_003,25.8,0.05,48.8,481.3,2.9,1058.8,no,en_route,176.2,191.6,43.1,98.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:44:40.789030+00:00,agv_003,29.1,0.32,4.5,1307.2,4.3,531.3,yes,en_route,486.0,160.8,152.4,97.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:45:01.043169+00:00,agv_003,22.2,0.22,35.7,1235.2,4.9,727.4,no,rerouting,372.5,143.8,140.8,173.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:45:20.625320+00:00,agv_003,35.0,0.41,5.3,1015.1,3.7,1968.7,yes,rerouting,437.4,187.4,30.6,159.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:45:41.365000+00:00,agv_003,15.2,0.15,38.1,1168.7,4.1,1111.0,yes,rerouting,283.9,98.3,55.8,68.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:46:01.630305+00:00,agv_003,38.9,0.11,0.3,740.9,0.8,239.5,yes,en_route,2.1,0.3,5.3,48.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:46:24.083067+00:00,agv_003,37.5,0.34,41.2,239.1,4.9,1865.1,yes,rerouting,433.5,35.3,193.3,87.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:46:40.800760+00:00,agv_003,4.7,0.08,21.5,819.3,1.5,1187.5,yes,waiting,93.5,10.0,196.4,43.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:47:01.428528+00:00,agv_003,12.6,0.12,43.6,536.4,4.2,14.9,yes,rerouting,65.1,27.1,186.7,53.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:47:20.605627+00:00,agv_003,34.5,0.03,100.0,355.8,1.2,95.6,yes,waiting,196.7,130.7,141.4,18.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:47:41.121745+00:00,agv_003,22.9,0.16,54.8,357.1,0.1,557.8,no,rerouting,322.2,61.2,127.4,59.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:48:00.474237+00:00,agv_003,0.2,0.08,18.5,8.8,2.8,456.1,no,waiting,424.9,12.7,157.2,116.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:48:21.054928+00:00,agv_003,41.7,0.15,4.8,430.0,2.6,666.0,yes,rerouting,279.2,46.6,104.1,123.6
AGV - agv_003,AGV,agv_003,2024-10-19 20:48:40.932040+00:00,agv_003,3.4,0.2,70.4,855.0,0.7,1867.1,no,rerouting,275.5,184.3,90.7,182.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:49:00.873149+00:00,agv_003,42.2,0.22,5.8,326.1,0.4,1402.9,no,rerouting,347.4,58.6,26.5,186.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:49:21.179425+00:00,agv_003,22.6,0.05,19.8,369.7,4.6,199.8,yes,waiting,299.6,164.9,49.0,68.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:49:40.552161+00:00,agv_003,18.3,0.06,41.0,767.3,4.3,1312.1,yes,en_route,37.2,46.1,159.6,100.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:50:21.101403+00:00,agv_003,18.8,0.4,40.1,389.0,1.1,191.2,no,en_route,222.6,81.4,180.1,51.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:50:41.364201+00:00,agv_003,25.4,0.3,80.7,1001.1,2.0,736.7,yes,rerouting,364.0,168.0,20.9,59.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:51:00.497078+00:00,agv_003,0.8,0.07,52.3,1126.8,1.7,764.4,yes,en_route,239.4,187.8,147.3,164.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:51:21.240927+00:00,agv_003,31.5,0.1,49.6,924.0,1.5,7.6,no,waiting,281.7,185.8,72.6,178.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:51:40.668601+00:00,agv_003,22.8,0.26,70.3,151.7,2.8,1997.6,no,waiting,226.6,116.6,69.4,103.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:52:01.938520+00:00,agv_003,20.5,0.06,61.1,1008.5,0.8,1846.3,no,rerouting,14.3,159.7,50.4,27.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:52:20.502763+00:00,agv_003,20.0,0.18,57.2,425.0,3.3,616.7,no,waiting,50.4,146.9,180.0,173.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:52:44.042937+00:00,agv_003,49.9,0.47,18.5,1058.1,3.3,1496.0,yes,en_route,233.2,121.1,155.5,48.8
AGV - agv_003,AGV,agv_003,2024-10-19 20:53:00.586727+00:00,agv_003,25.1,0.21,91.1,495.5,0.2,456.9,no,en_route,212.0,44.5,135.4,61.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:53:25.380762+00:00,agv_003,14.2,0.44,97.3,583.1,4.5,1806.9,yes,rerouting,400.0,84.4,76.7,11.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:53:40.694491+00:00,agv_003,43.0,0.04,71.4,458.1,0.1,1207.7,yes,waiting,436.7,145.1,98.1,112.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:54:00.540957+00:00,agv_003,17.2,0.45,85.6,544.4,1.0,1478.5,yes,waiting,433.0,61.0,2.9,183.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:54:20.337564+00:00,agv_003,27.8,0.19,47.9,199.4,2.8,1918.1,no,rerouting,18.0,85.1,182.3,51.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:54:40.811213+00:00,agv_003,41.9,0.45,55.2,525.5,2.7,737.1,yes,waiting,83.4,188.0,132.7,148.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:55:01.624189+00:00,agv_003,5.1,0.25,4.0,494.1,0.2,1855.6,no,en_route,305.3,180.5,78.2,44.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:55:20.760458+00:00,agv_003,11.1,0.37,41.5,86.8,1.3,589.5,yes,rerouting,394.6,51.5,199.8,63.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:55:40.280113+00:00,agv_003,30.5,0.42,2.6,1342.8,4.7,580.5,yes,en_route,143.7,157.7,158.4,169.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:56:00.709507+00:00,agv_003,27.1,0.26,81.9,442.3,1.0,1635.2,no,en_route,413.5,110.8,150.8,184.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:56:21.896285+00:00,agv_003,26.3,0.27,76.1,1385.8,4.1,579.1,no,en_route,498.9,35.0,64.0,88.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:56:41.619883+00:00,agv_003,44.3,0.14,87.7,439.9,1.8,1572.7,yes,en_route,88.7,10.4,187.3,40.4
AGV - agv_003,AGV,agv_003,2024-10-19 20:57:00.620411+00:00,agv_003,49.0,0.16,73.3,769.8,3.0,941.3,yes,waiting,299.5,63.7,143.7,176.5
AGV - agv_003,AGV,agv_003,2024-10-19 20:57:21.073640+00:00,agv_003,6.3,0.17,36.3,840.3,3.4,1884.6,no,rerouting,451.2,111.9,96.4,192.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:57:40.561108+00:00,agv_003,8.2,0.24,92.8,1115.6,3.8,1648.7,yes,en_route,87.5,7.9,53.8,152.3
AGV - agv_003,AGV,agv_003,2024-10-19 20:58:01.194376+00:00,agv_003,43.7,0.36,74.5,805.2,3.0,1545.8,no,waiting,222.2,150.7,34.4,163.1
AGV - agv_003,AGV,agv_003,2024-10-19 20:58:20.868161+00:00,agv_003,14.8,0.31,49.1,898.8,3.3,1151.3,yes,en_route,333.0,179.6,111.3,193.2
AGV - agv_003,AGV,agv_003,2024-10-19 20:58:40.293332+00:00,agv_003,21.7,0.32,10.2,814.8,2.3,1270.6,yes,waiting,286.3,196.9,162.6,68.7
AGV - agv_003,AGV,agv_003,2024-10-19 20:59:01.124914+00:00,agv_003,19.9,0.06,10.7,1351.1,4.4,481.7,no,en_route,164.6,104.5,162.2,145.9
AGV - agv_003,AGV,agv_003,2024-10-19 20:59:20.712130+00:00,agv_003,43.2,0.28,93.7,139.7,1.2,538.4,no,rerouting,353.2,94.3,31.5,101.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:00:00.432613+00:00,agv_003,41.5,0.35,0.6,583.0,1.0,1353.6,no,en_route,300.1,14.2,66.3,176.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:00:21.881207+00:00,agv_003,21.6,0.12,22.3,187.3,3.9,1481.7,yes,en_route,145.2,181.9,40.9,192.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:00:40.527919+00:00,agv_003,4.0,0.33,9.0,320.8,2.8,1056.3,no,rerouting,370.0,71.5,92.4,143.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:01:01.748896+00:00,agv_003,47.1,0.49,16.5,1155.3,4.5,1553.6,yes,rerouting,347.9,185.6,147.0,133.4
AGV - agv_003,AGV,agv_003,2024-10-19 21:01:21.046205+00:00,agv_003,3.4,0.37,42.4,1349.8,1.4,1179.3,yes,rerouting,228.5,133.7,69.4,63.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:01:41.676608+00:00,agv_003,9.3,0.35,8.2,378.5,4.7,1958.8,yes,waiting,325.7,67.4,113.7,185.1
AGV - agv_003,AGV,agv_003,2024-10-19 21:02:00.551690+00:00,agv_003,29.8,0.11,54.0,510.6,1.7,1649.9,no,waiting,63.4,110.0,119.4,7.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:02:21.054651+00:00,agv_003,18.2,0.1,71.1,1332.9,0.7,1997.8,yes,rerouting,461.5,186.4,86.8,164.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:02:41.210876+00:00,agv_003,35.2,0.33,81.9,1098.5,4.4,1968.3,yes,en_route,351.2,11.6,174.5,91.1
AGV - agv_003,AGV,agv_003,2024-10-19 21:03:00.592695+00:00,agv_003,17.5,0.27,99.0,146.4,2.8,897.4,no,waiting,111.7,31.4,187.1,157.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:06:21.851333+00:00,agv_003,43.6,0.26,29.3,789.9,0.0,1996.2,no,rerouting,15.7,199.2,173.2,131.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:06:43.149036+00:00,agv_003,4.7,0.36,35.6,1192.4,0.4,40.6,no,waiting,414.3,87.5,81.4,21.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:07:01.104587+00:00,agv_003,46.3,0.3,65.2,1027.5,1.5,1802.6,no,waiting,95.1,96.3,30.1,110.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:07:40.531291+00:00,agv_003,2.2,0.09,96.7,962.2,1.6,429.1,yes,rerouting,110.0,77.3,87.0,58.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:08:00.984418+00:00,agv_003,46.6,0.42,26.4,152.5,2.5,106.3,no,waiting,325.2,128.2,53.1,136.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:08:20.825526+00:00,agv_003,32.9,0.05,52.3,1474.6,2.3,58.0,yes,en_route,110.3,163.8,185.1,99.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:08:41.471808+00:00,agv_003,38.9,0.17,60.5,44.8,0.6,1862.1,no,en_route,213.8,3.1,122.0,151.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:09:01.018145+00:00,agv_003,20.4,0.35,98.6,82.4,4.9,281.4,yes,rerouting,488.6,153.5,181.0,162.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:09:20.858667+00:00,agv_003,26.4,0.26,98.8,752.4,2.5,1344.0,yes,en_route,365.8,11.0,176.9,19.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:09:40.730483+00:00,agv_003,27.9,0.19,42.1,749.1,1.9,935.9,yes,waiting,393.4,107.9,63.8,11.1
AGV - agv_003,AGV,agv_003,2024-10-19 21:10:01.053243+00:00,agv_003,10.4,0.47,36.4,75.0,2.2,940.5,yes,en_route,378.4,15.8,87.5,118.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:10:21.457194+00:00,agv_003,0.8,0.42,9.3,20.2,1.6,1860.2,no,waiting,261.0,35.0,47.0,174.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:10:40.599864+00:00,agv_003,11.5,0.04,69.6,1413.0,0.2,406.3,yes,en_route,57.5,6.5,192.2,93.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:11:00.680093+00:00,agv_003,47.6,0.46,65.5,157.8,3.7,1213.8,no,en_route,341.8,63.8,185.6,11.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:11:20.509326+00:00,agv_003,45.9,0.28,68.3,622.6,4.6,369.2,no,waiting,227.1,194.9,164.9,64.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:11:41.247129+00:00,agv_003,49.9,0.08,74.4,1107.8,4.8,994.8,yes,waiting,129.6,93.1,167.2,97.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:12:00.700361+00:00,agv_003,24.5,0.38,32.3,71.2,4.2,140.4,yes,en_route,82.9,82.7,156.5,88.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:12:21.064245+00:00,agv_003,40.2,0.14,45.2,624.3,3.4,1342.6,yes,en_route,406.0,146.9,148.9,35.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:12:41.083007+00:00,agv_003,32.8,0.36,24.9,942.1,2.6,1206.8,yes,en_route,184.9,110.3,142.5,9.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:13:02.260587+00:00,agv_003,25.5,0.09,0.1,155.2,1.0,129.1,yes,rerouting,20.7,82.1,103.2,15.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:16:21.258602+00:00,agv_003,18.5,0.36,52.1,1256.7,2.0,883.0,no,en_route,116.5,102.9,55.4,179.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:16:40.831672+00:00,agv_003,37.2,0.12,99.0,1456.1,3.7,1887.8,no,rerouting,49.9,109.6,97.9,137.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:17:01.256259+00:00,agv_003,26.1,0.45,4.9,537.9,4.2,865.8,yes,waiting,258.2,19.6,92.4,4.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:17:21.579427+00:00,agv_003,43.7,0.1,14.7,239.0,1.8,91.3,yes,waiting,28.5,37.0,40.8,110.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:17:41.067695+00:00,agv_003,38.9,0.17,54.8,1287.4,2.5,1776.6,yes,waiting,204.3,127.7,152.8,81.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:18:02.048919+00:00,agv_003,17.2,0.29,71.6,26.1,4.9,873.8,yes,waiting,314.4,169.9,45.6,47.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:18:21.185520+00:00,agv_003,14.4,0.42,35.5,1070.1,4.0,145.5,no,en_route,5.6,33.4,41.8,58.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:18:41.129821+00:00,agv_003,13.8,0.3,91.1,1456.0,2.6,1647.6,no,en_route,171.9,151.9,122.3,112.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:19:02.210083+00:00,agv_003,33.2,0.17,22.9,1061.3,1.9,390.0,yes,rerouting,235.8,34.9,73.0,49.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:19:21.856878+00:00,agv_003,36.0,0.4,77.0,1132.9,2.2,1718.0,yes,en_route,261.5,6.3,16.1,183.7
AGV - agv_003,AGV,agv_003,2024-10-19 21:19:42.091575+00:00,agv_003,46.0,0.14,77.2,1418.6,2.2,101.6,yes,en_route,163.9,104.7,49.2,134.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:20:02.606918+00:00,agv_003,6.2,0.4,85.7,460.9,3.2,1427.8,yes,rerouting,495.9,121.2,99.5,137.8
AGV - agv_003,AGV,agv_003,2024-10-19 21:20:21.362384+00:00,agv_003,31.7,0.08,27.4,803.7,0.2,935.7,no,en_route,173.4,63.7,125.0,6.7
AGV - agv_003,AGV,agv_003,2024-10-19 21:20:44.445264+00:00,agv_003,25.3,0.06,22.6,306.6,3.9,335.0,no,en_route,458.9,94.1,127.3,79.1
AGV - agv_003,AGV,agv_003,2024-10-19 21:21:20.933538+00:00,agv_003,29.7,0.01,97.9,922.8,1.3,531.5,yes,waiting,131.2,130.4,186.5,32.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:21:41.219196+00:00,agv_003,47.7,0.26,52.0,68.6,1.7,732.1,yes,en_route,356.4,147.5,5.9,31.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:22:02.051159+00:00,agv_003,19.3,0.48,44.3,799.1,3.6,1946.5,no,en_route,129.8,108.6,178.9,187.7
AGV - agv_003,AGV,agv_003,2024-10-19 21:22:20.737394+00:00,agv_003,31.2,0.16,49.3,358.9,2.5,593.6,no,rerouting,313.1,13.4,22.5,5.2
AGV - agv_003,AGV,agv_003,2024-10-19 21:22:41.242410+00:00,agv_003,46.2,0.48,62.5,1086.0,1.2,1855.3,no,rerouting,355.7,45.2,150.2,150.1
AGV - agv_003,AGV,agv_003,2024-10-19 21:23:00.846142+00:00,agv_003,4.4,0.1,5.1,363.9,1.5,752.3,no,waiting,345.4,68.3,179.0,34.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:23:21.211691+00:00,agv_003,43.6,0.44,9.5,871.1,2.1,808.2,yes,waiting,346.1,146.5,64.3,142.4
AGV - agv_003,AGV,agv_003,2024-10-19 21:23:41.934310+00:00,agv_003,49.2,0.28,53.6,1433.4,2.9,1077.9,yes,en_route,244.3,0.1,164.2,171.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:24:01.800648+00:00,agv_003,41.4,0.28,64.1,1411.7,4.6,287.6,yes,rerouting,293.3,191.9,71.4,8.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:24:20.998767+00:00,agv_003,9.9,0.41,0.6,478.9,2.7,699.6,no,en_route,378.0,7.5,80.1,189.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:24:40.877538+00:00,agv_003,41.4,0.33,30.9,651.4,3.5,922.8,yes,en_route,412.5,170.9,170.9,2.8
AGV - agv_003,AGV,agv_003,2024-10-19 21:25:01.587006+00:00,agv_003,44.4,0.2,80.3,423.1,1.3,385.4,yes,en_route,247.0,130.5,79.9,11.8
AGV - agv_003,AGV,agv_003,2024-10-19 21:25:21.249969+00:00,agv_003,23.6,0.18,72.9,358.7,5.0,970.4,no,waiting,273.7,111.7,93.8,97.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:25:41.442214+00:00,agv_003,45.9,0.05,64.9,574.6,4.6,1493.1,no,waiting,71.9,74.7,49.7,53.8
AGV - agv_003,AGV,agv_003,2024-10-19 21:26:21.562378+00:00,agv_003,41.7,0.45,69.3,937.9,0.8,211.9,no,en_route,78.8,41.6,86.5,194.5
AGV - agv_003,AGV,agv_003,2024-10-19 21:26:40.766805+00:00,agv_003,39.5,0.25,9.9,246.8,3.9,1754.1,yes,rerouting,128.0,83.4,99.9,190.8
AGV - agv_003,AGV,agv_003,2024-10-19 21:27:02.780269+00:00,agv_003,23.2,0.16,60.4,491.0,1.9,1753.6,no,rerouting,115.9,26.8,195.1,97.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:27:21.112275+00:00,agv_003,20.9,0.21,98.9,67.7,4.2,840.5,yes,rerouting,449.1,174.7,99.7,148.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:28:00.874968+00:00,agv_003,42.4,0.24,30.7,1249.9,2.6,961.1,no,en_route,398.5,37.4,149.8,194.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:28:20.734732+00:00,agv_003,19.3,0.37,52.2,364.9,1.2,650.7,yes,en_route,389.1,109.3,121.8,111.1
AGV - agv_003,AGV,agv_003,2024-10-19 21:28:41.662545+00:00,agv_003,14.0,0.19,22.6,96.7,0.7,1278.8,no,en_route,481.5,31.7,188.4,193.7
AGV - agv_003,AGV,agv_003,2024-10-19 21:29:00.954311+00:00,agv_003,17.9,0.09,97.7,858.4,1.6,22.4,yes,waiting,364.1,26.4,1.3,82.3
AGV - agv_003,AGV,agv_003,2024-10-19 21:29:21.556558+00:00,agv_003,29.1,0.44,19.6,530.8,2.2,1335.5,no,rerouting,326.6,8.9,103.9,186.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:29:40.755409+00:00,agv_003,11.5,0.18,19.5,870.7,0.6,1579.1,yes,waiting,302.6,72.1,179.6,45.9
AGV - agv_003,AGV,agv_003,2024-10-19 21:30:01.082209+00:00,agv_003,37.7,0.18,76.0,876.3,2.1,678.9,yes,waiting,368.6,188.4,123.7,16.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:30:21.155726+00:00,agv_003,44.1,0.48,45.6,138.5,4.8,1955.0,yes,waiting,167.9,50.8,93.7,135.6
AGV - agv_003,AGV,agv_003,2024-10-19 21:30:41.054079+00:00,agv_003,28.0,0.37,38.5,425.2,3.9,839.3,no,rerouting,478.0,105.4,166.4,63.0
AGV - agv_003,AGV,agv_003,2024-10-19 21:31:00.417014+00:00,agv_003,17.5,0.4,38.3,235.1,1.1,629.2,no,rerouting,59.7,197.2,167.0,128.4
