Machine,Type,Machine ID,Timestamp,machine_id,temperature,spray_pressure,paint_thickness,humidity,paint_flow_rate,paint_volume_used,atomizer_speed,overspray_capture_efficiency,booth_airflow_velocity,solvent_concentration,x,y,z
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:17:58.717330+00:00,painting_robot_002,46.2,2.8,144.7,44.1,3.8,1.3,2157.2,77.4,0.22,2.9,7.4,145.9,148.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:18:39.768337+00:00,painting_robot_002,16.6,0.0,39.2,99.9,2.7,0.3,1755.3,87.6,0.43,0.5,14.0,21.3,82.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:18:40.081390+00:00,painting_robot_002,23.3,4.6,70.7,11.0,4.7,0.8,1388.2,83.8,0.2,0.7,94.6,64.0,22.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:18:40.480117+00:00,painting_robot_002,18.7,1.0,101.7,28.0,1.5,1.2,439.8,67.4,0.67,4.1,158.9,79.7,190.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:19:23.219468+00:00,painting_robot_002,32.8,1.6,53.2,92.3,4.6,0.3,2964.3,96.9,0.03,2.4,99.6,51.6,30.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:20:05.580047+00:00,painting_robot_002,45.5,3.4,114.4,14.0,1.1,0.1,1891.9,33.6,0.65,2.8,188.8,118.1,160.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:20:07.504483+00:00,painting_robot_002,22.5,2.8,74.2,3.7,4.7,1.3,2250.2,38.8,0.75,0.5,144.7,129.1,147.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:20:45.892319+00:00,painting_robot_002,16.1,4.0,11.1,99.2,0.1,0.7,335.0,39.9,0.42,1.5,78.2,75.1,178.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:20:54.690551+00:00,painting_robot_002,6.1,1.3,103.5,14.3,2.1,0.7,2943.9,62.3,0.1,2.4,117.6,159.1,141.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:21:12.965095+00:00,painting_robot_002,16.7,3.0,96.7,10.4,4.5,1.6,1138.2,22.8,1.0,4.0,13.5,141.2,171.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:22:26.187860+00:00,painting_robot_002,3.6,2.2,89.5,10.2,2.7,0.8,2273.5,71.1,0.36,0.2,15.7,171.0,106.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:22:42.750062+00:00,painting_robot_002,0.9,0.9,59.8,79.3,0.6,0.9,2903.3,17.0,0.55,4.2,157.2,73.5,185.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:22:48.193461+00:00,painting_robot_002,22.8,1.3,118.9,71.0,0.2,0.7,919.5,11.7,0.45,1.4,170.7,27.8,44.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:23:10.801996+00:00,painting_robot_002,20.0,3.6,34.4,40.1,0.9,0.2,389.9,21.2,0.03,1.7,105.5,23.4,18.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:23:23.071285+00:00,painting_robot_002,4.8,3.3,99.9,20.2,2.2,0.2,768.4,60.7,0.68,3.0,180.0,47.7,131.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:23:32.925725+00:00,painting_robot_002,26.5,1.0,109.4,8.3,0.2,1.3,1940.8,21.2,0.64,1.4,25.5,74.7,83.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:23:42.068606+00:00,painting_robot_002,13.1,1.3,122.4,75.1,3.6,0.2,2861.5,81.0,0.2,2.0,114.5,56.7,10.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:24:19.769176+00:00,painting_robot_002,5.5,0.3,17.2,49.5,0.3,0.5,710.1,48.4,0.35,4.0,26.6,122.9,105.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:24:19.974769+00:00,painting_robot_002,11.4,4.6,7.0,59.2,2.0,1.4,462.8,38.7,0.38,3.7,136.4,48.4,66.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:24:58.172202+00:00,painting_robot_002,43.9,2.7,144.2,97.7,1.1,1.6,2427.5,21.3,0.94,4.4,148.5,110.5,17.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:25:00.525808+00:00,painting_robot_002,37.3,3.2,53.1,15.7,2.4,1.8,1111.3,72.1,0.69,3.1,8.8,109.4,136.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:25:24.689146+00:00,painting_robot_002,5.8,2.0,146.4,36.9,1.6,0.6,595.8,46.1,0.05,0.2,50.9,98.5,176.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:25:24.826178+00:00,painting_robot_002,1.7,4.0,20.6,70.8,4.2,1.1,2447.6,74.0,0.48,1.3,13.9,95.9,144.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:25:36.076282+00:00,painting_robot_002,46.3,2.9,1.0,60.6,3.5,1.3,284.6,66.6,0.3,3.9,16.9,17.3,3.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:25:38.620769+00:00,painting_robot_002,3.0,4.3,54.8,54.2,4.9,0.8,1401.0,15.4,0.11,4.3,55.1,39.5,176.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:26:08.164235+00:00,painting_robot_002,39.6,0.2,69.4,63.1,0.9,1.8,2871.9,11.5,0.74,0.4,89.4,11.1,34.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:26:52.123647+00:00,painting_robot_002,5.6,1.3,128.0,35.9,4.2,0.8,2299.9,49.0,0.45,3.6,94.9,196.3,15.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:27:33.275896+00:00,painting_robot_002,45.5,3.8,8.5,96.9,1.2,0.6,726.1,80.3,0.26,0.6,108.8,171.9,169.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:28:14.878226+00:00,painting_robot_002,38.9,4.7,114.2,16.2,4.0,1.8,668.9,61.3,0.18,2.6,2.6,198.3,93.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:28:16.135496+00:00,painting_robot_002,20.9,2.7,55.1,7.8,2.2,2.0,358.8,32.6,0.19,4.6,126.2,90.6,136.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:28:16.635210+00:00,painting_robot_002,23.9,4.6,126.3,63.3,1.8,1.0,600.9,49.3,0.8,3.7,1.5,172.7,102.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:28:57.383165+00:00,painting_robot_002,1.2,3.9,63.4,18.2,2.8,0.3,846.0,98.7,0.68,1.3,134.3,76.9,109.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:29:34.830186+00:00,painting_robot_002,10.9,2.5,5.1,0.7,3.8,2.0,2034.0,28.6,0.91,5.0,26.2,85.3,162.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:29:35.073993+00:00,painting_robot_002,20.6,4.5,79.4,53.7,2.4,0.8,2652.5,48.2,0.78,2.7,118.5,106.2,167.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:29:56.235308+00:00,painting_robot_002,48.7,1.6,85.8,65.5,3.2,2.0,898.8,37.0,0.29,1.6,123.4,0.2,153.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:29:57.060532+00:00,painting_robot_002,39.9,2.1,37.7,61.7,0.9,1.0,1538.4,74.3,0.41,1.2,45.2,61.1,33.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:30:22.814122+00:00,painting_robot_002,24.3,4.6,121.2,33.5,0.3,1.4,2381.1,32.6,0.42,4.0,61.4,15.9,88.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:30:56.079955+00:00,painting_robot_002,24.8,3.1,75.2,19.6,1.5,0.5,2701.5,60.2,0.71,1.8,161.5,71.7,152.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:30:58.466540+00:00,painting_robot_002,5.0,0.4,109.7,75.8,2.2,1.0,149.4,5.2,0.67,3.4,45.8,120.9,170.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:31:39.980659+00:00,painting_robot_002,3.7,4.1,80.0,2.1,2.4,1.4,2094.5,49.0,0.72,3.8,146.6,73.5,181.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:32:22.437050+00:00,painting_robot_002,7.6,3.1,83.4,7.7,1.3,1.7,1341.6,63.1,0.09,4.1,144.0,20.9,91.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:32:22.947034+00:00,painting_robot_002,15.7,1.0,49.3,86.1,1.6,1.8,1463.1,69.0,0.9,0.1,22.8,101.8,190.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:32:24.159236+00:00,painting_robot_002,16.7,2.8,54.8,28.3,3.2,0.5,1068.5,71.6,0.32,0.3,165.4,33.7,164.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:33:04.549549+00:00,painting_robot_002,26.2,2.0,126.1,45.5,0.9,1.9,1317.6,55.1,0.98,3.2,127.9,44.6,69.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:33:04.726535+00:00,painting_robot_002,17.3,1.1,83.2,70.3,0.6,1.8,841.9,77.5,0.24,2.4,90.1,152.3,72.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:33:47.344070+00:00,painting_robot_002,9.1,0.0,69.5,58.3,2.3,0.0,2433.0,14.7,0.51,3.5,33.4,105.2,4.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:33:55.578635+00:00,painting_robot_002,24.7,4.1,136.9,63.2,4.8,1.5,1770.1,98.6,0.83,3.7,192.9,109.2,115.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:34:25.928025+00:00,painting_robot_002,49.8,4.7,88.8,30.4,0.5,0.4,313.6,9.6,0.81,3.7,144.8,120.9,70.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:35:29.477271+00:00,painting_robot_002,19.0,1.6,68.0,37.4,0.3,1.7,1942.4,17.3,0.3,3.8,92.1,128.2,15.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:35:29.816766+00:00,painting_robot_002,37.5,1.2,91.7,7.7,4.9,1.0,2752.3,14.5,0.84,2.0,181.9,167.3,100.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:35:51.208204+00:00,painting_robot_002,36.4,3.1,2.4,91.6,2.0,0.2,2425.3,19.5,0.48,2.2,98.3,8.8,84.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:35:53.622526+00:00,painting_robot_002,39.8,1.0,15.9,45.8,0.7,2.0,1336.2,3.5,0.77,2.4,114.1,154.7,133.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:36:33.168569+00:00,painting_robot_002,33.1,4.8,27.1,99.3,4.4,0.2,1216.1,0.9,0.62,2.2,43.9,121.4,160.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:36:33.930859+00:00,painting_robot_002,30.7,0.3,95.9,99.5,2.3,0.7,2456.4,55.7,0.65,4.5,92.3,127.2,158.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:37:17.753141+00:00,painting_robot_002,30.1,3.6,69.5,36.4,4.9,0.7,546.0,44.8,0.23,4.7,127.4,26.0,173.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:37:18.365309+00:00,painting_robot_002,35.3,4.7,2.1,41.3,2.2,0.5,139.2,30.0,0.43,3.9,55.6,80.0,47.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:37:59.742347+00:00,painting_robot_002,35.4,0.7,25.1,9.8,3.1,1.2,1399.4,85.6,0.78,4.3,132.5,61.8,30.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:38:00.252569+00:00,painting_robot_002,17.7,1.4,70.1,51.5,4.8,1.7,780.6,40.8,0.23,1.7,75.4,165.0,77.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:38:40.737749+00:00,painting_robot_002,10.6,3.5,113.5,64.9,3.3,0.2,398.5,60.7,0.47,1.1,142.7,126.3,1.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:39:21.096651+00:00,painting_robot_002,13.1,4.5,105.4,27.9,4.9,0.1,2266.0,60.2,0.6,1.0,116.4,106.4,140.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:39:21.949117+00:00,painting_robot_002,25.7,1.1,82.9,11.0,4.7,1.3,2501.0,99.6,0.03,3.8,1.3,151.7,194.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:40:04.084470+00:00,painting_robot_002,11.1,4.7,29.1,40.0,2.5,0.1,175.4,50.8,0.6,1.8,72.7,126.6,101.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:40:04.248216+00:00,painting_robot_002,15.4,2.2,86.1,76.3,0.9,1.1,2136.2,90.5,0.11,0.9,73.0,100.6,3.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:40:46.255729+00:00,painting_robot_002,45.0,3.7,62.1,11.9,0.5,1.7,2161.9,42.1,0.45,0.2,51.2,178.8,123.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:40:46.534348+00:00,painting_robot_002,47.6,0.0,85.1,22.0,3.3,0.4,2613.4,96.8,0.44,1.2,12.6,115.6,123.7
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:41:26.232817+00:00,painting_robot_002,33.4,1.1,66.8,86.1,3.0,1.1,586.5,95.1,0.15,1.8,52.1,121.0,115.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:41:29.359447+00:00,painting_robot_002,43.9,4.1,122.8,54.3,3.9,1.5,961.9,43.5,0.87,1.3,191.5,120.4,35.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:42:08.111932+00:00,painting_robot_002,32.3,5.0,96.1,51.6,3.7,0.2,2629.0,5.4,0.19,1.8,37.1,63.6,81.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:42:12.098483+00:00,painting_robot_002,6.3,2.3,93.3,92.1,0.2,1.7,1475.8,40.9,0.9,3.7,153.0,84.0,199.2
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:42:52.002750+00:00,painting_robot_002,45.8,2.0,95.2,59.6,2.7,1.6,785.5,2.6,0.54,1.3,8.3,150.0,36.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:42:52.082027+00:00,painting_robot_002,2.8,3.9,125.8,25.7,1.3,0.5,2779.1,54.3,0.84,4.2,13.3,159.6,27.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:42:54.757647+00:00,painting_robot_002,19.3,0.5,118.5,50.2,3.0,1.1,1576.6,37.9,0.03,1.1,137.5,58.0,15.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:43:34.257760+00:00,painting_robot_002,27.9,3.0,74.1,43.1,2.9,0.6,1758.6,41.3,0.33,1.2,129.2,152.6,50.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:44:17.240509+00:00,painting_robot_002,17.0,4.1,114.9,13.2,0.2,1.3,605.3,21.6,0.72,4.3,149.1,184.2,92.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:44:18.559649+00:00,painting_robot_002,2.5,1.8,137.8,26.2,3.1,1.4,700.8,64.8,0.48,3.1,195.5,79.6,58.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:44:58.107217+00:00,painting_robot_002,41.2,0.5,33.2,74.5,1.0,0.0,631.1,72.8,0.91,3.2,29.8,79.8,102.0
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:44:59.237132+00:00,painting_robot_002,6.0,1.9,105.9,7.6,1.7,0.5,1851.6,97.4,0.83,2.3,182.5,55.1,192.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:45:58.279155+00:00,painting_robot_002,13.5,1.7,76.8,50.9,3.2,0.0,459.0,32.4,0.59,2.1,63.6,101.3,93.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:46:00.534506+00:00,painting_robot_002,37.5,3.5,119.9,53.3,1.5,0.7,872.0,26.3,0.54,2.5,38.1,177.2,152.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:46:23.712719+00:00,painting_robot_002,12.0,0.1,7.5,25.6,0.8,1.1,1447.1,40.2,0.37,5.0,135.7,11.9,83.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:46:40.130897+00:00,painting_robot_002,47.2,4.1,132.6,51.1,2.6,1.9,1318.6,33.9,0.12,4.3,109.5,192.2,147.5
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:47:03.279859+00:00,painting_robot_002,0.8,1.6,12.0,81.8,2.2,1.1,1856.1,50.3,0.08,3.4,175.5,64.8,3.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:47:03.654408+00:00,painting_robot_002,35.3,3.2,67.0,17.7,1.3,1.5,2955.7,13.2,0.52,1.6,153.5,152.4,114.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:47:44.285556+00:00,painting_robot_002,47.7,3.3,104.9,61.0,1.2,0.4,1769.1,81.7,0.15,1.2,78.2,65.8,136.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:47:45.755383+00:00,painting_robot_002,21.3,4.3,71.3,8.5,2.9,1.4,2417.2,2.5,0.22,3.4,116.2,43.9,128.3
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:47:47.102623+00:00,painting_robot_002,18.0,2.1,76.7,67.3,0.3,1.3,2834.5,31.0,0.25,3.5,2.2,156.2,115.1
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:48:30.932148+00:00,painting_robot_002,39.9,4.8,142.8,40.2,0.7,0.7,275.6,82.0,0.38,3.4,178.4,108.2,36.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:48:31.526736+00:00,painting_robot_002,24.7,0.8,46.6,69.2,1.9,1.1,2909.5,91.5,0.84,4.5,143.5,15.9,155.8
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:49:09.906019+00:00,painting_robot_002,24.8,1.1,41.9,39.3,4.0,1.8,1395.9,48.5,0.34,2.2,118.5,13.9,127.4
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:49:10.414024+00:00,painting_robot_002,1.0,2.5,8.4,87.0,3.4,1.1,2901.9,62.1,0.49,1.8,144.2,0.7,190.9
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:49:51.427886+00:00,painting_robot_002,16.9,1.1,36.8,24.2,2.3,1.6,1041.8,32.1,0.76,0.3,36.2,12.2,64.6
PAINTING - painting_robot_002,PAINTING,painting_robot_002,2024-10-19 20:49:52.195714+00:00,painting_robot_002,0.0,1.1,145.9,61.5,0.6,0.3,2928.2,82.2,0.62,1.2,63.2,92.0,23.9
