Machine,Type,Machine ID,Timestamp,machine_id,temperature,vibration_level,power_consumption,spindle_speed,tool_wear_level,cut_depth,feed_rate,coolant_flow_rate,material_hardness,chip_load
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:24:36.827960+00:00,cnc_milling_004,51.4,0.87,5.6,484.5,45.9,0.9,319.0,1.21,156.7,0.12
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:25:01.752060+00:00,cnc_milling_004,87.7,0.18,6.0,9688.9,67.9,7.9,177.1,1.95,212.4,0.71
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:25:16.240685+00:00,cnc_milling_004,95.5,0.58,13.3,10699.2,89.1,3.1,474.1,0.31,53.4,0.61
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:25:28.782610+00:00,cnc_milling_004,96.3,0.23,2.9,13759.6,14.7,9.3,270.3,0.53,14.9,0.14
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:26:06.028478+00:00,cnc_milling_004,46.1,0.05,11.7,11493.3,22.3,6.5,408.4,0.75,225.9,0.46
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:26:26.708053+00:00,cnc_milling_004,85.6,0.18,6.5,12569.1,42.4,8.3,2.5,0.06,36.3,0.09
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:27:01.711852+00:00,cnc_milling_004,74.3,0.95,2.4,3073.0,16.7,2.6,211.7,1.88,114.0,0.99
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:27:11.680289+00:00,cnc_milling_004,50.1,0.09,7.1,6156.9,78.9,2.8,352.4,1.36,151.9,0.68
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:27:26.643917+00:00,cnc_milling_004,8.3,0.72,17.2,10502.6,42.4,1.5,412.3,0.28,281.3,0.03
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:27:46.426912+00:00,cnc_milling_004,90.3,0.12,9.4,3992.8,92.1,5.4,282.3,1.32,174.4,0.37
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:28:17.431471+00:00,cnc_milling_004,18.3,0.78,8.7,10410.7,98.8,2.9,449.4,0.06,161.9,0.02
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:28:40.896832+00:00,cnc_milling_004,24.4,0.96,18.2,5774.9,48.7,9.7,337.0,0.44,109.3,0.94
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:29:01.636093+00:00,cnc_milling_004,53.2,0.27,4.1,933.2,25.0,4.1,451.0,0.76,276.5,0.49
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:29:11.412568+00:00,cnc_milling_004,11.0,0.33,7.4,13145.3,1.9,1.9,20.8,1.17,83.3,0.96
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:29:37.630754+00:00,cnc_milling_004,48.9,0.97,10.2,7297.3,18.7,0.2,275.0,0.6,125.0,0.98
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:29:46.818742+00:00,cnc_milling_004,99.3,0.6,12.4,13441.0,30.3,8.8,20.2,0.44,179.7,0.48
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:30:07.200584+00:00,cnc_milling_004,19.1,0.39,11.1,10518.9,7.8,9.6,67.1,0.31,177.4,0.14
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:30:26.792289+00:00,cnc_milling_004,26.2,0.11,7.6,10910.7,15.7,9.2,251.5,0.61,126.9,0.44
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:31:02.434519+00:00,cnc_milling_004,30.4,0.8,19.5,8159.9,61.0,2.7,186.8,0.98,12.8,0.17
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:31:11.753101+00:00,cnc_milling_004,43.4,0.48,8.7,14568.7,98.7,6.3,38.1,1.82,168.6,0.89
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:31:37.626725+00:00,cnc_milling_004,69.6,0.08,9.1,2672.5,46.4,3.0,180.6,1.9,126.9,0.89
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:31:46.794467+00:00,cnc_milling_004,69.7,0.44,11.5,2341.0,91.1,4.5,280.6,0.08,299.1,0.64
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:32:06.030325+00:00,cnc_milling_004,62.3,0.54,6.2,14835.0,70.6,6.3,492.9,1.66,47.5,0.52
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:32:40.938726+00:00,cnc_milling_004,10.0,0.86,7.3,11929.0,74.0,8.0,156.0,0.52,134.5,0.38
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:33:01.732447+00:00,cnc_milling_004,76.2,0.39,2.4,2034.0,26.4,8.1,236.5,1.3,132.2,0.91
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:33:10.227063+00:00,cnc_milling_004,80.2,0.24,14.5,2649.8,76.8,3.7,332.4,0.63,32.9,0.12
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:33:56.032468+00:00,cnc_milling_004,64.7,0.53,9.5,9903.7,11.9,3.3,470.0,0.48,100.9,0.24
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:34:17.404034+00:00,cnc_milling_004,35.6,0.07,13.9,7050.1,39.2,9.2,124.1,1.5,191.3,0.75
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:34:41.150016+00:00,cnc_milling_004,85.6,0.49,14.9,4160.8,55.9,2.8,236.9,0.02,64.4,0.55
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:35:02.250756+00:00,cnc_milling_004,83.5,0.28,8.6,14323.0,28.1,5.5,492.6,0.95,272.0,0.42
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:35:21.870701+00:00,cnc_milling_004,85.0,0.66,6.9,2573.2,63.9,9.6,233.3,1.21,109.0,0.9
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:35:26.290928+00:00,cnc_milling_004,89.4,0.87,17.4,5266.6,59.0,6.4,127.3,1.14,277.8,0.24
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:35:56.485833+00:00,cnc_milling_004,41.3,0.05,6.2,2904.1,4.5,8.9,85.1,1.88,62.4,0.42
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:36:11.336343+00:00,cnc_milling_004,28.6,0.44,5.2,2210.4,13.5,0.5,324.2,0.67,37.4,0.81
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:36:31.777811+00:00,cnc_milling_004,74.1,0.75,17.6,1517.6,85.2,8.2,465.9,1.87,74.6,0.01
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:36:47.026503+00:00,cnc_milling_004,80.8,0.48,0.9,9042.6,22.2,9.0,192.4,2.0,211.3,0.54
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:37:06.303407+00:00,cnc_milling_004,13.2,0.2,12.8,11560.2,80.4,5.1,412.9,1.2,121.0,0.57
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:37:36.314710+00:00,cnc_milling_004,46.8,0.03,18.4,5537.4,2.0,6.5,337.0,1.83,118.8,0.7
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:38:01.570518+00:00,cnc_milling_004,15.0,0.7,2.3,5796.2,36.2,0.9,281.8,0.19,59.1,0.32
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:38:21.612083+00:00,cnc_milling_004,63.0,0.94,2.9,1969.2,41.5,4.2,284.1,1.28,230.0,0.49
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:38:42.719597+00:00,cnc_milling_004,0.1,0.88,14.4,5627.0,54.8,5.1,292.0,0.11,157.4,0.7
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:39:01.037145+00:00,cnc_milling_004,51.2,0.14,15.7,3594.7,20.1,1.2,353.8,0.43,228.0,0.78
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:39:24.628798+00:00,cnc_milling_004,77.8,0.31,11.1,9525.5,4.4,2.7,60.9,1.44,23.9,0.04
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:39:46.312431+00:00,cnc_milling_004,11.7,0.61,0.4,5047.6,61.3,4.4,68.3,1.14,266.6,0.26
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:40:10.500347+00:00,cnc_milling_004,27.8,0.66,1.5,6062.2,62.9,1.8,254.6,1.77,118.0,0.62
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:40:42.479462+00:00,cnc_milling_004,28.3,0.14,6.1,14674.6,61.1,4.1,216.3,1.21,50.7,0.8
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:41:01.829963+00:00,cnc_milling_004,78.2,0.95,4.7,5705.5,17.5,5.1,208.9,1.53,272.3,0.66
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:41:22.213942+00:00,cnc_milling_004,2.9,0.36,15.2,14719.6,52.6,5.9,150.0,1.75,297.3,0.1
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:41:41.894229+00:00,cnc_milling_004,54.0,0.67,18.1,9109.6,59.7,0.2,328.7,1.7,255.8,0.0
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:41:57.182332+00:00,cnc_milling_004,1.4,0.47,6.7,4921.9,34.5,7.4,436.6,0.96,224.3,0.97
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:42:05.995718+00:00,cnc_milling_004,16.4,0.08,2.1,14072.7,88.3,1.6,480.9,1.72,79.9,0.33
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:42:26.815772+00:00,cnc_milling_004,67.8,0.78,9.2,9436.2,85.6,2.8,269.0,0.18,1.3,0.96
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:42:57.500439+00:00,cnc_milling_004,70.7,0.26,4.2,7276.9,61.8,7.6,299.7,0.24,135.5,0.24
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:43:07.491417+00:00,cnc_milling_004,78.3,0.63,5.2,4793.3,52.7,1.3,115.3,1.86,81.0,0.08
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:43:37.012324+00:00,cnc_milling_004,9.4,0.34,5.8,3710.2,0.5,6.9,85.2,1.27,152.5,0.77
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:43:47.458196+00:00,cnc_milling_004,54.4,0.15,12.8,4638.6,82.9,7.9,201.3,1.0,79.0,0.38
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:44:18.810315+00:00,cnc_milling_004,6.4,0.38,5.3,4925.6,97.9,3.2,347.9,1.5,280.6,0.34
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:44:41.607158+00:00,cnc_milling_004,32.3,0.54,2.7,12490.2,71.0,1.9,306.0,1.25,26.1,0.84
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:45:02.025480+00:00,cnc_milling_004,10.5,0.13,6.8,1718.2,54.7,0.2,32.1,0.27,117.7,0.79
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:45:21.222933+00:00,cnc_milling_004,84.0,0.04,16.8,12820.1,56.3,2.1,54.8,1.8,14.5,0.45
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:45:41.900846+00:00,cnc_milling_004,28.0,0.28,6.3,13890.0,0.1,9.9,206.8,1.09,185.3,0.43
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:45:51.547234+00:00,cnc_milling_004,47.9,0.94,19.2,11874.6,5.1,8.9,49.4,0.76,43.0,0.1
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:46:24.737770+00:00,cnc_milling_004,11.4,0.92,15.7,1844.5,69.3,6.3,441.2,0.45,242.8,0.08
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:46:36.682074+00:00,cnc_milling_004,77.5,0.64,1.7,5933.2,21.0,8.9,118.0,0.05,243.0,0.87
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:46:52.097114+00:00,cnc_milling_004,2.5,0.88,16.4,5143.1,19.2,4.0,245.0,0.75,260.4,0.91
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:47:24.349135+00:00,cnc_milling_004,90.9,0.61,15.5,3129.2,72.6,1.9,71.6,0.26,208.0,0.7
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:47:26.425978+00:00,cnc_milling_004,42.5,0.38,18.1,4580.7,98.7,7.8,210.3,0.04,188.5,0.29
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:48:01.641354+00:00,cnc_milling_004,64.5,0.96,15.5,14677.0,63.6,2.8,111.0,0.59,92.8,0.01
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:48:21.625081+00:00,cnc_milling_004,64.8,0.58,1.6,9046.2,73.1,7.2,254.2,0.06,220.0,0.55
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:48:41.867082+00:00,cnc_milling_004,16.7,0.2,14.7,12599.4,37.7,0.2,221.2,1.82,103.7,0.13
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:48:56.657583+00:00,cnc_milling_004,12.6,0.13,1.2,4715.6,7.9,4.5,465.3,1.94,198.1,0.13
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:49:16.844033+00:00,cnc_milling_004,26.4,0.29,16.0,1537.3,48.7,2.9,111.3,1.56,261.6,0.65
CNC - cnc_milling_004,CNC,cnc_milling_004,2024-10-19 20:49:41.254940+00:00,cnc_milling_004,57.6,0.54,0.2,11143.4,57.4,4.9,364.2,2.0,237.9,0.43
